unique_id	state	dot_district	county	town
2731	Massachusetts	2	Franklin	Greenfield
2032	Massachusetts	2	Franklin	Greenfield
2730	Massachusetts	2	Franklin	Greenfield
1932	Massachusetts	1	Franklin	Colrain
2440	Massachusetts	1	Franklin	Charlemont
1670	Massachusetts	1	Franklin	Monroe
1965	Massachusetts	1	Berkshire	Florida
2898	Massachusetts	1	Franklin	Hawley
395	Vermont	1	Bennington	Searsburg
972	Vermont	2	Windham	Guilford
2332	Massachusetts	2	Franklin	Greenfield
1208	Vermont	1	Windham	Whitingham
695	Vermont	2	Windham	Halifax
2608	Massachusetts	1	Franklin	Buckland
1910	Massachusetts	1	Franklin	Colrain
167	Vermont	1	Windham	Somerset
1842	Massachusetts	1	Franklin	Colrain
2597	Massachusetts	1	Franklin	Charlemont
1766	Massachusetts	2	Franklin	Leyden
2820	Massachusetts	1	Franklin	Shelburne
29	Vermont	1	Windham	Stratton
1901	Massachusetts	1	Franklin	Rowe
3489	Massachusetts	1	Franklin	Ashfield
1364	Vermont	1	Bennington	Readsboro
276	Vermont	1	Windham	Wilmington
2789	Massachusetts	1	Berkshire	Savoy
1787	Massachusetts	1	Franklin	Monroe
3146	Massachusetts	1	Franklin	Hawley
3328	Massachusetts	1	Franklin	Conway
1032	Vermont	1	Windham	Whitingham
2956	Massachusetts	1	Berkshire	Savoy
1982	Massachusetts	1	Franklin	Rowe
910	Vermont	1	Windham	Whitingham
2689	Massachusetts	1	Franklin	Buckland
1767	Massachusetts	2	Franklin	Leyden
2074	Massachusetts	1	Franklin	Heath
3044	Massachusetts	1	Berkshire	Savoy
3356	Massachusetts	1	Franklin	Ashfield
3290	Massachusetts	1	Franklin	Hawley
2282	Massachusetts	2	Franklin	Greenfield
1024	Vermont	1	Windham	Whitingham
1454	Vermont	1	Windham	Whitingham
210	Vermont	1	Windham	Dover
461	Vermont	1	Bennington	Woodford
1365	Vermont	1	Bennington	Readsboro
1730	Massachusetts	1	Franklin	Colrain
371	Vermont	1	Windham	Wilmington
1211	Vermont	1	Windham	Whitingham
1436	Vermont	1	Windham	Whitingham
1048	Vermont	1	Bennington	Stamford
463	Vermont	1	Bennington	Woodford
